ds,RealVal,PatchTST,LSTM
2/13/2024 9:00,0.7,0.832453907,0.91604805
2/13/2024 10:00,2.5,1.410806417,1.378925323
2/13/2024 11:00,4,3.727325916,3.709614277
2/13/2024 12:00,3.6,5.12215662,4.893862247
2/13/2024 13:00,2.5,3.696330309,2.961184025
2/13/2024 14:00,0.7,2.377436399,1.435303688
2/13/2024 15:00,1.1,0.529575706,0.911542892
2/13/2024 16:00,1.8,1.887599945,1.668365479
2/13/2024 17:00,3.2,2.939995289,2.584437847
2/13/2024 18:00,2.2,4.287497997,3.643164635
2/13/2024 19:00,3.2,1.930608273,1.748064995
2/13/2024 20:00,4,3.806988716,3.561727047
2/13/2024 21:00,4.3,4.693403244,5.324941635
2/13/2024 22:00,5.4,4.527175426,3.474193096
2/13/2024 23:00,4.3,6.18239069,5.507769585
2/14/2024 0:00,2.9,3.585639477,4.178375721
2/14/2024 1:00,4.7,2.339425087,2.114339352
2/14/2024 2:00,3.6,5.892751217,5.281072617
2/14/2024 3:00,3.6,2.908148766,3.555419445
2/14/2024 4:00,2.9,3.24037528,2.978731155
2/14/2024 5:00,2.5,2.531219244,2.638765335
2/14/2024 6:00,4,2.416407347,2.172008991
2/14/2024 7:00,2.5,4.966238499,4.179090977
2/14/2024 8:00,2.5,1.748525262,2.154541969
2/14/2024 9:00,1.8,2.817454338,2.154484749
2/14/2024 10:00,0.7,1.883702993,1.654797077
2/14/2024 11:00,1.4,0.209071249,0.531937599
2/14/2024 12:00,2.5,2.018877745,1.581017017
2/14/2024 13:00,2.2,3.391422749,2.772542
2/14/2024 14:00,4,2.472829103,1.717098236
2/14/2024 15:00,4.7,5.421513081,4.544932842
2/14/2024 16:00,3.6,5.296512604,5.152683735
2/14/2024 17:00,1.8,3.222640753,2.660271645
2/14/2024 18:00,0.4,1.241949081,0.793312073
2/14/2024 19:00,0.7,0.265882492,0.384684563
2/14/2024 20:00,3.6,1.34329915,1.037101746
2/14/2024 21:00,4.7,5.759795189,5.098749161
2/14/2024 22:00,6.8,5.668271065,5.057416916
2/14/2024 23:00,5.4,8.377441406,6.505925179
2/15/2024 0:00,4.3,4.572329521,4.675480366
2/15/2024 1:00,2.5,3.527200699,2.845353603
2/15/2024 2:00,1.1,1.796272755,1.850862503
2/15/2024 3:00,0.7,0.880313158,0.730239868
2/15/2024 4:00,3.6,0.853090882,0.660611153
2/15/2024 5:00,5.4,5.514723778,5.14994812
2/15/2024 6:00,2.9,6.774416447,6.312247276
2/15/2024 7:00,4.7,1.481048822,1.51789093
2/15/2024 8:00,1.8,5.627398491,5.192005157
2/15/2024 9:00,4.7,1.00045526,1.833624363
2/15/2024 10:00,2.9,6.786024094,4.900529861
2/15/2024 11:00,5.4,2.533078909,2.55632019
2/15/2024 12:00,5,6.937308788,5.303490639
2/15/2024 13:00,5.8,5.109217167,4.649305344
2/15/2024 14:00,2.9,6.105499268,5.32628727
2/15/2024 15:00,2.5,1.795767426,2.057873249
2/15/2024 16:00,2.2,2.101902246,2.261013031
2/15/2024 17:00,2.2,2.513084888,2.190909863
2/15/2024 18:00,1.4,2.45993042,1.956478596
2/15/2024 19:00,4.7,1.435440779,1.068394661
2/15/2024 20:00,5.4,7.071300507,6.31673336
2/15/2024 21:00,4.7,6.050351143,5.661331654
2/15/2024 22:00,3.6,4.240803719,3.717626572
2/15/2024 23:00,1.8,2.984183311,2.857480526
2/16/2024 0:00,2.9,1.025740504,1.330562115
2/16/2024 1:00,4,3.48400712,3.09450388
2/16/2024 2:00,5.4,4.585562229,4.363558769
2/16/2024 3:00,5.4,6.21241045,5.022121429
2/16/2024 4:00,5.4,5.316072941,4.846044064
2/16/2024 5:00,4.7,5.067384243,4.849952698
2/16/2024 6:00,3.6,4.205107212,4.105784893
2/16/2024 7:00,4.3,2.909322262,2.722388744
2/16/2024 8:00,3.6,4.572791576,4.391355515
2/16/2024 9:00,3.2,3.4994452,3.305233002
2/16/2024 10:00,5,3.125166178,2.455652237
2/16/2024 11:00,6.5,6.528648853,5.722715378
2/16/2024 12:00,5.4,7.556135178,7.116877079
2/16/2024 13:00,6.8,4.638524532,4.184943676
2/16/2024 14:00,9.7,7.700547218,7.079825401
2/16/2024 15:00,10.4,12.26165962,11.17563438
2/16/2024 16:00,12.2,10.99359417,9.756568909
2/16/2024 17:00,12.6,13.46501923,12.52967834
2/16/2024 18:00,11.5,12.55526543,12.79430771
2/16/2024 19:00,10.4,10.11073399,10.33711815
2/16/2024 20:00,8.6,9.067193985,9.247782707
2/16/2024 21:00,7.6,7.059718132,7.205491066
2/16/2024 22:00,6.5,6.638363838,6.444387913
2/16/2024 23:00,4.7,5.620253086,5.458730221
2/17/2024 0:00,4,3.73460722,3.424172401
2/17/2024 1:00,3.2,3.61189723,3.341434956
2/17/2024 2:00,4.3,2.920926571,2.646582127
2/17/2024 3:00,4,4.876218319,4.623344898
2/17/2024 4:00,2.5,3.792591333,3.645235062
2/17/2024 5:00,1.8,1.913710594,1.776796103
2/17/2024 6:00,0.4,1.676881909,1.468104839
2/17/2024 7:00,0.7,0.063846231,0.672268867
2/17/2024 8:00,0,0.952957273,1.053843498
2/17/2024 9:00,0.7,0.048608072,0.331650257
2/17/2024 10:00,0.4,1.293517709,1.234173775
2/17/2024 11:00,0.4,0.619103849,0.656686783
2/17/2024 12:00,1.1,0.625121653,0.681169033
2/17/2024 13:00,1.8,1.7845819,1.640198469
2/17/2024 14:00,2.5,2.498237371,2.205818653
2/17/2024 15:00,4.7,3.1824646,2.900393486
2/17/2024 16:00,5.8,6.747454643,6.844286919
2/17/2024 17:00,6.1,6.778468609,6.619688511
2/17/2024 18:00,5,6.220152855,5.283421516
2/17/2024 19:00,3.6,4.324727058,3.998037815
2/17/2024 20:00,4.3,2.781639099,2.751998186
2/17/2024 21:00,4,4.553508759,4.318510056
2/17/2024 22:00,1.4,3.741040945,3.807287455
2/17/2024 23:00,5.4,0.616186917,1.622608423
2/18/2024 0:00,8.6,8.214770317,6.294052601
2/18/2024 1:00,10.1,11.45471954,8.866461754
2/18/2024 2:00,11.2,10.77340221,8.416312218
2/18/2024 3:00,11.2,11.38074493,9.987071991
2/18/2024 4:00,10.8,10.43543434,10.07133102
2/18/2024 5:00,7.6,10.06456852,9.716900826
2/18/2024 6:00,7.2,5.838292122,6.276419163
2/18/2024 7:00,9.7,6.610878944,6.508274078
2/18/2024 8:00,8.6,11.78082085,9.440308571
2/18/2024 9:00,6.8,7.892729282,7.526047707
2/18/2024 10:00,7.6,5.682276726,6.08773613
2/18/2024 11:00,7.2,8.091255188,7.6885252
2/18/2024 12:00,6.8,6.988636971,6.628292084
2/18/2024 13:00,7.9,6.534198761,6.604442596
2/18/2024 14:00,8.3,8.781310081,8.549259186
2/18/2024 15:00,5.4,8.586742401,8.579006195
2/18/2024 16:00,6.5,4.221265793,5.169233799
2/18/2024 17:00,9.4,6.914054394,7.882828712
2/18/2024 18:00,9.7,11.53816223,10.59154701
2/18/2024 19:00,7.9,9.348674774,9.282180786
2/18/2024 20:00,5,6.398277283,7.219542503
2/18/2024 21:00,2.5,3.531852722,4.557963371
2/18/2024 22:00,0.4,1.855051875,2.763579845
2/18/2024 23:00,0.4,0.396399826,1.697558641
2/19/2024 0:00,3.2,0.911601543,1.283705473
2/19/2024 1:00,1.8,5.056227207,3.730926991
2/19/2024 2:00,1.8,1.553900838,1.869239807
2/19/2024 3:00,2.9,1.667188168,1.906023502
2/19/2024 4:00,2.9,3.839252949,2.966480732
2/19/2024 5:00,1.4,2.822393656,2.590687513
2/19/2024 6:00,1.1,1.093013525,1.407095432
2/19/2024 7:00,2.9,1.242105246,1.266221046
2/19/2024 8:00,3.6,4.239710808,3.190268993
2/19/2024 9:00,3.2,4.147954941,3.413213015
2/19/2024 10:00,2.9,2.901371956,3.017121315
2/19/2024 11:00,3.6,2.775617361,2.923471928
2/19/2024 12:00,4.7,4.305078506,3.966046095
2/19/2024 13:00,4.7,5.784706116,5.330418587
2/19/2024 14:00,4.7,4.684982777,4.702860832
2/19/2024 15:00,5,4.610100746,4.835956573
2/19/2024 16:00,5.8,5.252295971,5.244303226
2/19/2024 17:00,5,6.240907669,6.154346943
2/19/2024 18:00,4,4.341160297,4.184032917
2/19/2024 19:00,4.7,3.419091702,3.220855713
2/19/2024 20:00,2.5,5.139456272,4.857272625
2/19/2024 21:00,0,1.721443534,2.571964741
2/19/2024 22:00,0.4,-0.433315486,1.573846579
2/19/2024 23:00,0.7,0.852327704,1.405857801
2/20/2024 0:00,3.2,1.046589375,1.387300014
2/20/2024 1:00,3.6,4.387237549,3.302459478
2/20/2024 2:00,4,3.813565254,3.361055851
2/20/2024 3:00,2.5,4.067810535,3.623883963
2/20/2024 4:00,2.9,1.874319553,2.508449078
2/20/2024 5:00,4.3,2.8385818,2.961766005
2/20/2024 6:00,5,5.237049103,4.268865585
2/20/2024 7:00,3.6,5.302325726,4.71154356
2/20/2024 8:00,6.5,2.796839714,3.315576792
2/20/2024 9:00,4.7,8.249307632,6.653082371
2/20/2024 10:00,2.2,4.126900673,4.015755177
2/20/2024 11:00,2.9,1.479539752,2.727454185
2/20/2024 12:00,6.1,3.651632309,3.579141855
2/20/2024 13:00,6.5,8.310728073,6.67040062
2/20/2024 14:00,11.9,6.958348274,6.202030659
2/20/2024 15:00,16.2,14.15862465,10.24983788
2/20/2024 16:00,22.3,17.01488113,14.24269009
2/20/2024 17:00,24.5,22.903862,16.85840607
2/20/2024 18:00,24.1,24.03999138,19.53302765
2/20/2024 19:00,20.2,22.29904938,19.84760284
2/20/2024 20:00,15.8,17.15537643,16.70737457
2/20/2024 21:00,11.9,12.44413948,13.40936947
2/20/2024 22:00,8.6,9.694876671,10.39587688
2/20/2024 23:00,6.5,7.181879044,7.836607456
2/21/2024 0:00,11.2,5.810623646,6.186312675
2/21/2024 1:00,10.4,12.7731266,9.667180061
2/21/2024 2:00,8.6,9.337971687,8.813035011
2/21/2024 3:00,9.4,6.882730484,7.535473824
2/21/2024 4:00,8.3,9.787654877,8.526534081
2/21/2024 5:00,6.5,6.944002151,7.402356148
2/21/2024 6:00,7.2,5.480193615,5.910914898
2/21/2024 7:00,7.9,7.280212879,6.680700302
2/21/2024 8:00,11.2,8.192755699,7.167310715
2/21/2024 9:00,10.8,13.02880859,9.795204163
2/21/2024 10:00,10.4,10.36080742,9.890607834
2/21/2024 11:00,14,10.21500587,10.31772041
2/21/2024 12:00,15.1,15.92929935,14.0352869
2/21/2024 13:00,16.2,15.70153809,16.04302979
2/21/2024 14:00,18,17.15746689,17.1138649
2/21/2024 15:00,21.2,19.56001663,18.56401443
2/21/2024 16:00,24.5,22.80602264,21.76513672
2/21/2024 17:00,25.9,25.11445808,23.45921707
2/21/2024 18:00,24.5,24.77166367,24.12023544
2/21/2024 19:00,20.5,22.22602844,23.02508926
2/21/2024 20:00,19.4,17.19614029,17.82327271
2/21/2024 21:00,17.3,18.13655853,17.72683907
2/21/2024 22:00,11.9,15.30416965,16.88716316
2/21/2024 23:00,9.4,9.552700043,9.227184296
2/22/2024 0:00,11.2,8.143417358,7.932365417
2/22/2024 1:00,9,11.7149601,10.90444756
2/22/2024 2:00,9.7,7.829015732,8.117845535
2/22/2024 3:00,7.2,9.517045021,8.902381897
2/22/2024 4:00,6.5,5.935777664,6.78629303
2/22/2024 5:00,6.1,5.671029568,6.186300278
2/22/2024 6:00,6.5,5.830965042,5.553954124
2/22/2024 7:00,6.5,6.340263367,5.969538689
2/22/2024 8:00,7.2,6.210803509,5.826998234
2/22/2024 9:00,8.3,7.46212244,6.682906151
2/22/2024 10:00,8.6,9.363084793,7.843668938
2/22/2024 11:00,8.6,9.136458397,8.284865379
2/22/2024 12:00,8.3,8.668735504,8.418693542
2/22/2024 13:00,6.1,8.07095623,7.896953583
2/22/2024 14:00,6.1,5.232714176,4.531113625
2/22/2024 15:00,5,6.129413605,6.520425797
2/22/2024 16:00,5.8,4.828446865,5.151806355
2/22/2024 17:00,8.6,6.225048542,7.019908905
2/22/2024 18:00,9.7,10.50198555,10.6519413
2/22/2024 19:00,9,10.05106926,10.31291962
2/22/2024 20:00,10.8,7.72446394,8.623584747
2/22/2024 21:00,9,11.43303871,10.73766327
2/22/2024 22:00,8.6,7.479070187,7.581620216
2/22/2024 23:00,6.8,7.854576588,7.038136482
2/23/2024 0:00,7.6,5.979015827,5.834862709
2/23/2024 1:00,8.3,7.640328407,6.834366798
2/23/2024 2:00,8.6,8.694325447,7.79168129
2/23/2024 3:00,6.8,8.133590698,7.683909416
2/23/2024 4:00,7.9,5.641750336,5.826646805
2/23/2024 5:00,7.9,8.619722366,7.569797516
2/23/2024 6:00,6.5,7.848428726,7.33858633
2/23/2024 7:00,7.6,5.715045929,5.646847725
2/23/2024 8:00,7.9,8.387259483,7.346527576
2/23/2024 9:00,9.7,7.983129025,7.355189323
2/23/2024 10:00,10.4,11.04929161,9.511417389
2/23/2024 11:00,12.2,11.0202322,10.2275219
2/23/2024 12:00,11.2,13.54988861,12.98930073
2/23/2024 13:00,13.7,10.26851177,10.70406628
2/23/2024 14:00,12.2,15.69245052,15.29741287
2/23/2024 15:00,11.9,11.06497002,11.77031898
2/23/2024 16:00,10.1,11.35363388,12.68334579
2/23/2024 17:00,10.1,9.10403347,10.26462936
2/23/2024 18:00,10.1,9.770998001,10.29155922
2/23/2024 19:00,10.1,9.988365173,9.875510216
2/23/2024 20:00,8.3,9.406514168,9.348083496
2/23/2024 21:00,6.8,6.954144478,7.139584064
2/23/2024 22:00,6.1,5.672031403,5.860040188
2/23/2024 23:00,5.4,5.609063148,5.512894154
2/24/2024 0:00,5,4.921977997,4.843817234
2/24/2024 1:00,2.9,4.635134697,4.588285446
2/24/2024 2:00,1.8,2.276087284,3.00123024
2/24/2024 3:00,4.3,1.68913269,2.299528122
2/24/2024 4:00,5.4,6.290495872,5.336450577
2/24/2024 5:00,4.7,6.025216103,5.279892921
2/24/2024 6:00,4.3,4.064107895,4.263334274
2/24/2024 7:00,3.2,4.166692734,4.10142374
2/24/2024 8:00,3.2,2.792452097,2.973773241
2/24/2024 9:00,1.1,3.318596363,3.411335707
2/24/2024 10:00,2.9,0.814411402,2.019127369
2/24/2024 11:00,2.5,4.347763538,4.502221584
2/24/2024 12:00,2.5,2.757003546,2.952931643
2/24/2024 13:00,2.2,2.409934521,3.163538456
2/24/2024 14:00,2.2,2.207653999,2.709066868
2/24/2024 15:00,2.5,2.297601938,2.533789396
2/24/2024 16:00,3.6,3.03929162,2.839438677
2/24/2024 17:00,5.8,4.515906334,4.294671535
2/24/2024 18:00,5.8,7.395443439,7.068036079
2/24/2024 19:00,5.4,5.603741646,5.150950909
2/24/2024 20:00,4,4.63731575,4.417285919
2/24/2024 21:00,5.4,3.069336891,3.568984032
2/24/2024 22:00,7.2,5.995707512,5.567175388
2/24/2024 23:00,5.4,8.76752758,7.850008965
2/25/2024 0:00,5,4.264734268,4.439862728
2/25/2024 1:00,2.9,4.371626854,4.353115559
2/25/2024 2:00,1.8,2.242970705,3.186414242
2/25/2024 3:00,4.3,1.538268328,2.540097952
2/25/2024 4:00,5.4,6.018893242,4.971390724
2/25/2024 5:00,4.7,5.852161407,5.236736774
2/25/2024 6:00,4.3,4.152461529,4.216048717
2/25/2024 7:00,3.2,4.002381325,4.15045929
2/25/2024 8:00,3.2,2.652564764,3.174288988
2/25/2024 9:00,1.1,3.175814867,3.17486167
2/25/2024 10:00,2.9,0.752112329,1.684513569
2/25/2024 11:00,2.5,4.176454544,3.634689569
2/25/2024 12:00,2.5,2.67727828,2.542562723
2/25/2024 13:00,2.2,2.437141657,2.66105938
2/25/2024 14:00,2.2,2.247319937,2.433191061
2/25/2024 15:00,2.5,2.386671543,2.393375635
2/25/2024 16:00,3.6,3.080956936,2.774388075
2/25/2024 17:00,5.8,4.501141548,4.252093315
2/25/2024 18:00,5.8,7.362852097,7.466802597
2/25/2024 19:00,5.4,5.645291805,5.45562458
2/25/2024 20:00,4,4.817201614,4.804522514
2/25/2024 21:00,5.4,3.248836994,3.488675833
2/25/2024 22:00,7.2,6.19656229,5.737288952
2/25/2024 23:00,5.4,8.964431763,7.884456635
2/26/2024 0:00,4,4.407599449,4.155027866
2/26/2024 1:00,4.7,3.128480911,3.206824064
2/26/2024 2:00,7.6,5.092758656,4.785346985
2/26/2024 3:00,7.2,9.676351547,7.808758736
2/26/2024 4:00,5.4,6.4805336,6.252963066
2/26/2024 5:00,5.4,3.9839499,4.483073235
2/26/2024 6:00,4,5.101277828,5.123206139
2/26/2024 7:00,4.3,3.44563818,3.817435265
2/26/2024 8:00,2.2,4.156069756,4.232807159
2/26/2024 9:00,3.2,1.607469559,2.639608145
2/26/2024 10:00,4,3.769802809,3.536392927
2/26/2024 11:00,5.8,4.871085167,4.048293591
2/26/2024 12:00,9,6.942434788,5.777296543
2/26/2024 13:00,13.3,12.11446953,9.556200027
2/26/2024 14:00,18,17.43100548,14.55584621
2/26/2024 15:00,24.5,22.31679535,19.08782196
2/26/2024 16:00,28.4,28.07072067,23.99533272
2/26/2024 17:00,27.4,28.38535309,27.09617805
2/26/2024 18:00,28.4,24.94052505,24.84469032
2/26/2024 19:00,27.7,26.5441227,26.42940331
2/26/2024 20:00,24.8,25.82239342,26.35900116
2/26/2024 21:00,25.2,21.8652916,22.69028664
2/26/2024 22:00,20.9,24.71101379,24.07547188
2/26/2024 23:00,20.2,17.88232803,18.782444
2/27/2024 0:00,20.5,18.8013382,17.71736908
2/27/2024 1:00,22.3,20.09215355,19.48450279
2/27/2024 2:00,23,22.17656708,20.53873062
2/27/2024 3:00,23.8,22.86526489,21.68066788
2/27/2024 4:00,22.3,23.66275024,22.87780571
2/27/2024 5:00,23,20.86420631,20.60035706
2/27/2024 6:00,21.6,23.13918877,22.2141037
2/27/2024 7:00,19.4,20.22969437,20.43413544
2/27/2024 8:00,20.9,17.43341637,17.01147461
2/27/2024 9:00,23,21.60121155,20.94280243
2/27/2024 10:00,24.5,24.19678116,23.9217701
2/27/2024 11:00,21.6,25.49336815,25.80757523
2/27/2024 12:00,20.9,20.00046539,19.44594002
2/27/2024 13:00,20.2,20.77591705,18.98573303
2/27/2024 14:00,16.2,20.08725166,19.26156616
2/27/2024 15:00,14.8,14.1595602,14.59361935
2/27/2024 16:00,14.4,13.45293045,14.53833294
2/27/2024 17:00,17.3,13.37167263,14.15418625
2/27/2024 18:00,16.2,18.26412773,17.11702728
2/27/2024 19:00,13,14.457757,14.70372963
2/27/2024 20:00,10.1,10.28606796,10.92700005
2/27/2024 21:00,8.6,8.124677658,8.676596642
2/27/2024 22:00,6.8,7.315141201,7.539349556
2/27/2024 23:00,2.9,5.740607262,5.829241276
2/28/2024 0:00,4,1.960667014,3.385056973
2/28/2024 1:00,0.7,4.609337807,4.404242992
2/28/2024 2:00,1.1,0.437592745,2.134313107
2/28/2024 3:00,3.6,1.522535801,1.895224094
2/28/2024 4:00,4.7,5.397712708,4.12051487
2/28/2024 5:00,5.4,5.051103115,4.324472904
2/28/2024 6:00,5,5.695968628,5.204673767
2/28/2024 7:00,4,4.706373692,4.66459322
2/28/2024 8:00,2.5,3.798879147,3.635272503
2/28/2024 9:00,4.3,2.141453743,2.360003471
2/28/2024 10:00,6.8,5.493955135,5.496366024
2/28/2024 11:00,7.6,8.946018219,8.064491272
2/28/2024 12:00,5.8,8.312274933,7.671751022
2/28/2024 13:00,5,4.674025536,5.318615913
2/28/2024 14:00,3.6,4.305978775,4.835196018
2/28/2024 15:00,2.2,3.10968709,3.50893569
2/28/2024 16:00,3.2,1.899923325,2.485711575
2/28/2024 17:00,5.8,4.021651745,3.970299482
2/28/2024 18:00,7.2,7.609239578,7.141890526
2/28/2024 19:00,8.3,8.131853104,6.593708515
2/28/2024 20:00,6.8,8.568153381,7.60738802
2/28/2024 21:00,1.4,5.403675556,5.890656948
2/28/2024 22:00,4.7,-0.302706361,2.549035549
2/28/2024 23:00,5.4,6.493396759,5.913913727
2/29/2024 0:00,4,5.952324867,5.729990959
2/29/2024 1:00,0.7,3.163649082,3.525386095
2/29/2024 2:00,1.1,0.096042037,2.261882782
2/29/2024 3:00,3.6,1.524719596,2.07869339
2/29/2024 4:00,4.7,5.394961357,3.940575123
2/29/2024 5:00,5.4,5.044803143,4.366415501
2/29/2024 6:00,5,5.570737839,5.078537941
2/29/2024 7:00,4,4.873144627,4.619959831
2/29/2024 8:00,2.5,3.885337591,3.603064537
2/29/2024 9:00,4.3,2.402740955,2.425018311
2/29/2024 10:00,6.8,5.59954071,4.924488068
2/29/2024 11:00,7.6,8.891130447,7.520150661
2/29/2024 12:00,5.8,8.149617195,7.324367523
2/29/2024 13:00,5,4.765748501,5.180758953
2/29/2024 14:00,3.6,4.439301968,4.817539215
2/29/2024 15:00,2.2,3.105865717,3.459257126
2/29/2024 16:00,3.2,1.932134867,2.559230804
2/29/2024 17:00,5.8,4.078234673,3.967131615
2/29/2024 18:00,7.2,7.902761459,7.049618244
2/29/2024 19:00,8.3,8.296759605,6.859051228
2/29/2024 20:00,6.8,8.761770248,7.785513878
2/29/2024 21:00,1.4,5.774152756,5.880261421
2/29/2024 22:00,4.7,0.150734901,3.056269884
2/29/2024 23:00,5.4,6.723658562,5.868607521
3/1/2024 0:00,8.3,5.788592815,5.682917118
3/1/2024 1:00,9,10.1806097,7.446679115
3/1/2024 2:00,10.1,9.730880737,8.628594398
3/1/2024 3:00,11.9,10.85281467,9.513566971
3/1/2024 4:00,14,13.43986416,11.65182114
3/1/2024 5:00,13.3,15.20860672,13.85887718
3/1/2024 6:00,10.4,12.22401142,12.20689964
3/1/2024 7:00,9,8.694019318,8.831645966
3/1/2024 8:00,6.5,8.38048172,8.057721138
3/1/2024 9:00,8.6,5.947647095,5.537493706
3/1/2024 10:00,7.6,10.03999805,9.149630547
3/1/2024 11:00,7.2,7.034114361,6.812584877
3/1/2024 12:00,6.8,6.71588707,6.773593426
3/1/2024 13:00,7.6,6.575511932,6.507596493
3/1/2024 14:00,9.4,7.909989357,7.565173626
3/1/2024 15:00,13.3,11.10178185,9.943965912
3/1/2024 16:00,20.2,16.81805992,14.85988998
3/1/2024 17:00,24.1,25.21858215,21.91479874
3/1/2024 18:00,28.1,25.96670723,24.33499908
3/1/2024 19:00,31.3,28.81121635,26.90517426
3/1/2024 20:00,28.1,31.62755203,30.24990463
3/1/2024 21:00,27.7,25.35499382,24.34574127
3/1/2024 22:00,28.1,26.71022034,25.42815399
3/1/2024 23:00,26.3,27.90282631,27.03303146
3/2/2024 0:00,22.7,24.51413536,24.4992981
3/2/2024 1:00,26.3,20.33716965,20.23669624
3/2/2024 2:00,27.4,27.81131172,24.47223282
3/2/2024 3:00,24.1,28.23804474,26.29716492
3/2/2024 4:00,22,21.14148331,20.83088112
3/2/2024 5:00,21.2,19.9732399,19.55574036
3/2/2024 6:00,21.2,20.15011024,19.99328995
3/2/2024 7:00,20.2,20.97073936,20.16561508
3/2/2024 8:00,20.2,18.87202454,19.02645493
3/2/2024 9:00,23.8,19.75096703,19.60352707
3/2/2024 10:00,28.4,26.38211441,25.36572266
3/2/2024 11:00,29.2,30.87862778,30.09409332
3/2/2024 12:00,28.1,29.37817001,28.8135643
3/2/2024 13:00,29.2,27.60068512,27.45039749
3/2/2024 14:00,31,29.95106125,29.25109863
3/2/2024 15:00,33.5,32.32865906,32.17509079
3/2/2024 16:00,31.7,34.9928627,33.93979645
3/2/2024 17:00,31.7,30.21715927,30.07182312
3/2/2024 18:00,29.5,30.62705803,31.48420334
3/2/2024 19:00,28.4,27.04634476,28.25626373
3/2/2024 20:00,30.2,26.2770462,26.47035599
3/2/2024 21:00,27.7,29.8625927,29.97702789
3/2/2024 22:00,26.6,24.84881592,25.17754745
3/2/2024 23:00,25.6,24.66267014,23.38063812
3/3/2024 0:00,24.5,24.03600311,23.77174377
3/3/2024 1:00,23.8,22.58987427,22.31757355
3/3/2024 2:00,24.1,22.49991035,22.07805634
3/3/2024 3:00,27.4,23.42436218,23.52409363
3/3/2024 4:00,24.8,28.61306381,28.36716461
3/3/2024 5:00,22.7,22.25554276,20.7025528
3/3/2024 6:00,21.6,20.19202805,19.33736038
3/3/2024 7:00,22.3,20.22613525,21.07887268
3/3/2024 8:00,22.7,22.52204704,22.63859749
3/3/2024 9:00,25.6,23.23892021,23.04438972
3/3/2024 10:00,29.5,27.74777031,27.75398254
3/3/2024 11:00,32,32.29931259,33.04077911
3/3/2024 12:00,33.5,33.26154709,33.92518997
3/3/2024 13:00,34.2,34.20232391,34.23055649
3/3/2024 14:00,36.4,34.73781586,34.7240448
3/3/2024 15:00,37.4,37.49248123,38.49814987
3/3/2024 16:00,37.8,37.75377655,38.95914078
3/3/2024 17:00,35.3,37.29600906,37.80202484
3/3/2024 18:00,31.3,32.18509293,33.00316238
3/3/2024 19:00,27.4,27.05053329,27.49129486
3/3/2024 20:00,25.9,23.43425369,24.75249481
3/3/2024 21:00,22.3,23.49821472,25.49160004
3/3/2024 22:00,20.9,19.32248116,19.4928093
3/3/2024 23:00,19.8,18.51392555,18.55132484
3/4/2024 0:00,19.4,18.17332649,19.64580154
3/4/2024 1:00,17.3,18.29633904,18.18872452
3/4/2024 2:00,15.8,15.48537445,14.76947021
3/4/2024 3:00,15.1,14.10093307,14.24133396
3/4/2024 4:00,13.7,14.07370853,14.92522812
3/4/2024 5:00,12.2,12.37944984,12.40751076
3/4/2024 6:00,10.8,10.69719791,10.91438389
3/4/2024 7:00,9.4,9.431836128,9.842770576
3/4/2024 8:00,6.8,8.333102226,8.302774429
3/4/2024 9:00,10.4,5.716164589,4.575409889
3/4/2024 10:00,11.2,12.98603535,14.44612503
3/4/2024 11:00,11.9,11.98594475,11.87187767
3/4/2024 12:00,14,12.36688232,13.03963757
3/4/2024 13:00,15.5,16.0198555,14.93541527
3/4/2024 14:00,15.1,16.90764809,16.63269424
3/4/2024 15:00,16.6,14.82757854,14.51300049
3/4/2024 16:00,16.6,17.65816879,17.40001297
3/4/2024 17:00,16.6,16.42322159,16.96034622
3/4/2024 18:00,15.1,16.07021904,13.13283062
3/4/2024 19:00,12.2,13.4480381,12.87001801
3/4/2024 20:00,11.2,9.718764305,9.805351257
3/4/2024 21:00,10.8,10.00063515,9.224435806
3/4/2024 22:00,10.4,10.08043671,10.1007967
3/4/2024 23:00,8.6,9.627077103,9.17402935
3/5/2024 0:00,8.3,7.517204285,6.770754814
3/5/2024 1:00,6.8,7.954161167,7.579013348
3/5/2024 2:00,7.2,6.121068001,5.86370945
3/5/2024 3:00,7.6,7.109868526,6.692301273
3/5/2024 4:00,6.8,7.582475185,7.749762535
3/5/2024 5:00,7.2,6.104406357,5.556339741
3/5/2024 6:00,8.6,7.142045021,7.137088776
3/5/2024 7:00,6.8,9.238447189,9.793908119
3/5/2024 8:00,6.1,5.841919899,4.806280613
3/5/2024 9:00,5,5.810909271,5.050686359
3/5/2024 10:00,6.8,4.705352783,4.450306416
3/5/2024 11:00,6.5,8.109704018,8.07803154
3/5/2024 12:00,2.9,6.511237621,6.040800571
3/5/2024 13:00,4,1.78057766,2.279477119
3/5/2024 14:00,5,4.908578873,5.858040333
3/5/2024 15:00,5.8,5.965724468,6.66746664
3/5/2024 16:00,5,6.48825407,6.090667248
3/5/2024 17:00,5,5.064601421,4.376433372
3/5/2024 18:00,3.6,5.230063915,4.984548569
3/5/2024 19:00,4.7,3.373957872,3.007268429
3/5/2024 20:00,7.9,5.293647289,4.717393398
3/5/2024 21:00,8.3,9.982811928,10.0612011
3/5/2024 22:00,6.8,8.456547737,7.235809326
3/5/2024 23:00,5.4,5.701011181,4.539195061
3/6/2024 0:00,10.4,4.726872921,4.654884815
3/6/2024 1:00,10.1,13.62817574,12.7888031
3/6/2024 2:00,10.8,10.03662586,9.456994057
